Codice_Comune,Nome_Comune,Popolazione,Superficie_Kmq,Anno,Totale_Incidenti,Feriti,Morti,Tasso_Incidenti_10k,Densita_Incidenti_Kmq
012036,Casale Litta,2711,10.5879,2019,2,4,0,7.38,0.19
012037,Casalzuigno,1340,7.3228,2019,8,14,0,59.7,1.09
012038,Casciago,3613,4.0454,2019,6,7,1,16.61,1.48
012039,Casorate Sempione,5648,6.9092,2019,14,33,0,24.79,2.03
012040,Cassano Magnago,21385,12.3442,2019,63,101,2,29.46,5.1
012041,Cassano Valcuvia,653,3.9547,2019,2,2,0,30.63,0.51
012042,Castellanza,14328,6.9206,2019,76,104,1,53.04,10.98
012043,Castello Cabiaglio,551,6.9824,2019,0,0,0,0.0,0.0
012044,Castelseprio,1297,3.7509,2019,2,4,0,15.42,0.53
012045,Castelveccana,1894,20.7887,2019,2,2,0,10.56,0.1
012046,Castiglione Olona,7635,6.9003,2019,15,22,0,19.65,2.17
012047,Castronno,5042,3.759,2019,8,19,0,15.87,2.13
012048,Cavaria con Premezzo,5692,3.3176,2019,12,17,0,21.08,3.62
012049,Cazzago Brabbia,799,4.0039,2019,1,1,0,12.52,0.25
012050,Cislago,10328,11.1336,2019,25,27,0,24.21,2.25
012051,Cittiglio,3797,11.1074,2019,8,10,1,21.07,0.72
012052,Clivio,1909,2.9838,2019,0,0,0,0.0,0.0
012053,Cocquio-Trevisago,4612,9.8056,2019,9,15,0,19.51,0.92
012054,Comabbio,1228,4.6874,2019,1,4,0,8.14,0.21
012055,Comerio,2880,5.5493,2019,3,5,0,10.42,0.54
012056,Cremenaga,774,4.551,2019,0,0,0,0.0,0.0
012057,Crosio della Valle,600,1.4407,2019,2,2,0,33.33,1.39
012058,Cuasso al Monte,3598,16.1837,2019,0,0,0,0.0,0.0
012059,Cugliate-Fabiasco,3046,6.5438,2019,5,7,0,16.41,0.76
012060,Cunardo,2902,6.0591,2019,3,6,0,10.34,0.5
012061,Curiglia con Monteviasco,156,10.8543,2019,0,0,0,0.0,0.0
012062,Cuveglio,3266,7.5272,2019,5,7,0,15.31,0.66
012063,Cuvio,1626,5.959,2019,2,1,1,12.3,0.34
012064,Daverio,3046,4.0249,2019,4,4,0,13.13,0.99
012065,Dumenza,1474,18.3987,2019,0,0,0,0.0,0.0
012066,Duno,137,2.4905,2019,0,0,0,0.0,0.0
012067,Fagnano Olona,12350,8.6809,2019,27,46,0,21.86,3.11
012068,Ferno,6765,8.6579,2019,16,19,1,23.65,1.85
012069,Ferrera di Varese,702,1.5265,2019,3,4,0,42.74,1.97
012070,Gallarate,52787,20.9823,2019,310,424,2,58.73,14.77
012071,Galliate Lombardo,989,3.2748,2019,4,5,0,40.44,1.22
012072,Gavirate,9068,12.0086,2019,18,29,0,19.85,1.5
012073,Gazzada Schianno,4538,4.8411,2019,20,26,0,44.07,4.13
012074,Gemonio,2884,3.6747,2019,8,9,1,27.74,2.18
012075,Gerenzano,10804,9.7868,2019,20,30,0,18.51,2.04
012076,Germignaga,3822,4.6598,2019,8,12,0,20.93,1.72
012077,Golasecca,2641,7.4364,2019,6,5,2,22.72,0.81
012078,Gorla Maggiore,4922,5.158,2019,9,11,0,18.29,1.74
012079,Gorla Minore,8132,7.4805,2019,14,19,0,17.22,1.87
012080,Gornate Olona,2161,4.6957,2019,3,5,0,13.88,0.64
012081,Grantola,1232,2.0456,2019,4,4,0,32.47,1.96
012082,Inarzo,1062,2.4338,2019,1,1,0,9.42,0.41
012083,Induno Olona,10303,12.3655,2019,29,37,0,28.15,2.35
012084,Ispra,5208,15.9092,2019,3,4,0,5.76,0.19
012085,Jerago con Orago,5241,3.8742,2019,12,13,0,22.9,3.1
012086,Lavena Ponte Tresa,5812,4.4421,2019,27,42,0,46.46,6.08
012087,Laveno-Mombello,8380,23.5301,2019,6,9,0,7.16,0.25
012088,Leggiuno,3632,13.1894,2019,2,2,0,5.51,0.15
012089,Lonate Ceppino,5052,4.8367,2019,8,9,0,15.84,1.65
012090,Lonate Pozzolo,11483,29.2406,2019,40,56,0,34.83,1.37
012091,Lozza,1225,1.7099,2019,5,11,0,40.82,2.92
012092,Luino,14207,21.0057,2019,58,64,3,40.82,2.76
012093,Luvinate,1292,4.0713,2019,5,4,1,38.7,1.23
012095,Malgesso,1224,2.7726,2019,6,12,0,49.02,2.16
012096,Malnate,16391,9.0012,2019,29,42,1,17.69,3.22
012097,Marchirolo,3492,5.4904,2019,6,9,0,17.18,1.09
012098,Marnate,8010,4.8464,2019,13,14,0,16.23,2.68
012099,Marzio,311,1.858,2019,0,0,0,0.0,0.0
012100,Masciago Primo,307,1.8082,2019,0,0,0,0.0,0.0
012101,Mercallo,1776,5.4816,2019,1,1,0,5.63,0.18
012102,Mesenzana,1623,4.8831,2019,6,7,0,36.97,1.23
012103,Montegrino Valtravaglia,1492,10.1012,2019,1,1,0,6.7,0.1
012104,Monvalle,1946,4.5406,2019,1,1,0,5.14,0.22
012105,Morazzone,4255,5.6025,2019,6,10,1,14.1,1.07
012106,Mornago,4945,12.2356,2019,7,13,0,14.16,0.57
012107,Oggiona con Santo Stefano,4308,2.7451,2019,2,8,0,4.64,0.73
012108,Olgiate Olona,12585,7.2066,2019,66,96,0,52.44,9.16
012109,Origgio,7909,7.9149,2019,39,55,1,49.31,4.93
012110,Orino,826,3.7246,2019,1,3,0,12.11,0.27
012113,Porto Ceresio,2850,5.3374,2019,3,3,0,10.53,0.56
012114,Porto Valtravaglia,2294,16.3739,2019,4,4,0,17.44,0.24
012115,Rancio Valcuvia,904,4.4481,2019,4,4,0,44.25,0.9
012116,Ranco,1240,6.7632,2019,0,0,0,0.0,0.0
012117,Saltrio,2987,3.439,2019,4,4,0,13.39,1.16
012118,Samarate,16065,16.014,2019,26,28,4,16.18,1.62
012119,Saronno,38755,11.0575,2019,165,208,0,42.58,14.92
012120,Sesto Calende,11055,25.0379,2019,41,54,1,37.09,1.64
012121,Solbiate Arno,4014,3.0347,2019,12,17,0,29.9,3.95
012122,Solbiate Olona,5341,4.9318,2019,9,12,0,16.85,1.82
012123,Somma Lombardo,17785,30.5053,2019,89,108,1,50.04,2.92
012124,Sumirago,6014,11.7498,2019,10,10,0,16.63,0.85
012125,Taino,3584,7.6311,2019,1,1,0,2.79,0.13
012126,Ternate,2537,4.6798,2019,2,3,0,7.88,0.43
012127,Tradate,18797,21.4775,2019,81,98,2,43.09,3.77
012128,Travedona-Monate,3989,9.5968,2019,5,8,0,12.53,0.52
012129,Tronzano Lago Maggiore,219,11.0619,2019,1,1,0,45.66,0.09
012130,Uboldo,10607,10.7362,2019,30,51,0,28.28,2.79
012131,Valganna,1587,12.4185,2019,6,7,0,37.81,0.48
012132,Varano Borghi,2446,3.3321,2019,4,3,1,16.35,1.2
012133,Varese,79350,54.8393,2019,342,442,8,43.1,6.24
012134,Vedano Olona,7328,7.0848,2019,16,28,0,21.83,2.26
012136,Venegono Inferiore,5980,5.8788,2019,15,18,0,25.08,2.55
012137,Venegono Superiore,7289,6.7338,2019,12,14,0,16.46,1.78
012138,Vergiate,8641,21.7832,2019,33,43,0,38.19,1.51
012139,Viggiù,5079,9.2627,2019,12,13,0,23.63,1.3
012140,Vizzola Ticino,574,7.6059,2019,10,14,0,174.22,1.31
012141,Sangiano,1483,2.2206,2019,2,2,0,13.49,0.9
012142,Maccagno con Pino e Veddasca,2423,41.9571,2019,2,2,0,8.25,0.05
012143,Cadrezzate con Osmate,2638,8.2455,2019,1,1,0,3.79,0.12
013003,Albavilla,6359,10.3792,2019,10,12,0,15.73,0.96
013004,Albese con Cassano,4187,7.9506,2019,10,9,1,23.88,1.26
013005,Albiolo,2709,2.8386,2019,1,3,0,3.69,0.35
013006,Alserio,1263,1.9921,2019,0,0,0,0.0,0.0
013007,Alzate Brianza,4827,7.5847,2019,5,5,1,10.36,0.66
013009,Anzano del Parco,1786,3.245,2019,3,7,0,16.8,0.92
013010,Appiano Gentile,7652,12.8076,2019,14,17,0,18.3,1.09
013011,Argegno,686,4.1121,2019,6,9,0,87.46,1.46
013012,Arosio,5106,2.5822,2019,14,23,0,27.42,5.42
013013,Asso,3562,6.5106,2019,7,8,0,19.65,1.08
013015,Barni,563,5.7157,2019,2,2,0,35.52,0.35
013021,Bene Lario,321,5.5854,2019,0,0,0,0.0,0.0
013022,Beregazzo con Figliaro,2787,3.8047,2019,2,2,1,7.18,0.53
013023,Binago,4765,7.1194,2019,2,2,0,4.2,0.28
013024,Bizzarone,1728,2.6705,2019,1,1,0,5.79,0.37
013025,Blessagno,287,3.5601,2019,0,0,0,0.0,0.0
013026,Blevio,1143,5.4718,2019,3,3,0,26.25,0.55
013028,Bregnano,6439,6.1737,2019,16,21,0,24.85,2.59
013029,Brenna,2165,4.8311,2019,0,0,0,0.0,0.0
013030,Brienno,335,8.972,2019,5,7,0,149.25,0.56
013032,Brunate,1664,2.0251,2019,0,0,0,0.0,0.0
013034,Bulgarograsso,4026,3.7733,2019,6,9,0,14.9,1.59
013035,Cabiate,7416,3.1784,2019,9,16,0,12.14,2.83
013036,Cadorago,7957,7.1615,2019,19,28,0,23.88,2.65
013037,Caglio,498,6.5169,2019,0,0,0,0.0,0.0
013040,Campione d'Italia,1779,2.6757,2019,0,0,0,0.0,0.0
013041,Cantù,39469,23.2534,2019,142,184,2,35.98,6.11
013042,Canzo,5182,11.1053,2019,14,19,0,27.02,1.26
013043,Capiago Intimiano,5470,5.7175,2019,9,9,0,16.45,1.57
013044,Carate Urio,1122,6.9442,2019,2,3,0,17.83,0.29
013045,Carbonate,2918,4.9237,2019,5,5,0,17.14,1.02
013046,Carimate,4416,5.1719,2019,7,13,0,15.85,1.35
013047,Carlazzo,3103,12.7329,2019,4,5,0,12.89,0.31
013048,Carugo,6564,4.1945,2019,10,14,0,15.23,2.38
013052,Caslino d'Erba,1646,6.8896,2019,0,0,0,0.0,0.0
013053,Casnate con Bernate,4990,5.2221,2019,13,17,0,26.05,2.49
013055,Cassina Rizzardi,3338,3.5073,2019,6,11,0,17.97,1.71
013058,Castelmarte,1249,1.9723,2019,7,9,0,56.04,3.55
013059,Castelnuovo Bozzente,911,3.622,2019,1,1,0,10.98,0.28
013062,Cavargna,191,14.9748,2019,0,0,0,0.0,0.0
013063,Cerano d'Intelvi,545,5.5479,2019,1,1,0,18.35,0.18
013064,Cermenate,9199,8.1831,2019,37,56,0,40.22,4.52
013065,Cernobbio,6498,12.2813,2019,17,20,0,26.16,1.38
013068,Cirimido,2080,2.6263,2019,3,4,0,14.42,1.14
013071,Claino con Osteno,566,12.9034,2019,3,7,1,53.0,0.23
013074,Colonno,469,5.6171,2019,0,0,0,0.0,0.0
013075,Como,84250,37.1412,2019,452,602,0,53.65,12.17
013077,Corrido,828,6.1917,2019,1,5,0,12.08,0.16
013083,Cremia,687,10.1382,2019,0,0,0,0.0,0.0
013084,Cucciago,3456,4.9305,2019,7,11,0,20.25,1.42
013085,Cusino,214,9.6466,2019,0,0,0,0.0,0.0
013087,Dizzasco,602,3.6082,2019,1,3,0,16.61,0.28
013089,Domaso,1462,6.2764,2019,7,9,0,47.88,1.12
013090,Dongo,3253,7.0436,2019,8,17,0,24.59,1.14
013092,Dosso del Liro,236,23.4878,2019,0,0,0,0.0,0.0
013095,Erba,16208,17.8017,2019,43,53,0,26.53,2.42
013097,Eupilio,2583,6.9373,2019,5,7,0,19.36,0.72
013098,Faggeto Lario,1169,17.523,2019,0,0,0,0.0,0.0
013099,Faloppio,4795,4.1414,2019,9,12,0,18.77,2.17
013100,Fenegrò,3180,5.3603,2019,8,15,0,25.16,1.49
013101,Figino Serenza,5030,4.9561,2019,6,6,0,11.93,1.21
013102,Fino Mornasco,9803,7.2711,2019,36,55,1,36.72,4.95
013106,Garzeno,699,28.7547,2019,0,0,0,0.0,0.0
013107,Gera Lario,1049,7.1792,2019,8,9,0,76.26,1.11
013110,Grandate,2809,2.825,2019,23,42,0,81.88,8.14
013111,Grandola ed Uniti,1300,16.8991,2019,4,9,0,30.77,0.24
013113,Griante,595,6.5458,2019,7,10,0,117.65,1.07
013114,Guanzate,5816,6.9053,2019,16,20,1,27.51,2.32
013118,Inverigo,9169,9.9865,2019,12,14,0,13.09,1.2
013119,Laglio,891,6.1961,2019,4,5,0,44.89,0.65
013120,Laino,536,6.6825,2019,2,3,0,37.31,0.3
013121,Lambrugo,2529,1.836,2019,4,7,0,15.82,2.18
013123,Lasnigo,462,5.5255,2019,1,1,0,21.65,0.18
013126,Lezzeno,1996,20.7039,2019,5,6,0,25.05,0.24
013128,Limido Comasco,3860,4.5636,2019,8,10,0,20.73,1.75
013129,Lipomo,5950,2.2977,2019,17,19,0,28.57,7.4
013130,Livo,164,33.1337,2019,1,2,0,60.98,0.03
013131,Locate Varesino,4278,6.0364,2019,8,9,0,18.7,1.33
013133,Lomazzo,9998,9.477,2019,38,47,1,38.01,4.01
013134,Longone al Segrino,1929,1.6045,2019,9,10,1,46.66,5.61
013135,Luisago,2738,2.1613,2019,6,8,0,21.91,2.78
013136,Lurago d'Erba,5386,4.6988,2019,16,30,2,29.71,3.41
013137,Lurago Marinone,2570,3.8854,2019,3,4,0,11.67,0.77
013138,Lurate Caccivio,9742,5.9357,2019,21,26,0,21.56,3.54
013139,Magreglio,649,3.0815,2019,2,2,1,30.82,0.65
013143,Mariano Comense,25214,13.8027,2019,60,78,2,23.8,4.35
013144,Maslianico,3196,1.2884,2019,0,0,0,0.0,0.0
013145,Menaggio,3073,11.7701,2019,6,15,0,19.52,0.51
013147,Merone,4064,3.2814,2019,8,12,0,19.69,2.44
013152,Moltrasio,1569,8.8973,2019,5,11,0,31.87,0.56
013153,Monguzzo,2364,3.727,2019,2,3,0,8.46,0.54
013154,Montano Lucino,5287,5.2231,2019,19,41,0,35.94,3.64
013155,Montemezzo,224,9.0152,2019,0,0,0,0.0,0.0
013157,Montorfano,2515,3.5169,2019,7,7,0,27.83,1.99
013159,Mozzate,8656,10.6815,2019,18,23,1,20.79,1.69
013160,Musso,946,3.7055,2019,0,0,0,0.0,0.0
013161,Nesso,1172,15.0301,2019,2,2,0,17.06,0.13
013163,Novedrate,2860,2.921,2019,8,16,0,27.97,2.74
013165,Olgiate Comasco,11735,10.9644,2019,33,44,1,28.12,3.01
013169,Oltrona di San Mamette,2380,2.688,2019,3,3,0,12.61,1.12
013170,Orsenigo,2674,4.4607,2019,5,6,0,18.7,1.12
013178,Peglio,189,10.5747,2019,0,0,0,0.0,0.0
013183,Pianello del Lario,1036,9.7955,2019,0,0,0,0.0,0.0
013184,Pigra,245,4.5334,2019,1,1,0,40.82,0.22
013185,Plesio,832,16.904,2019,0,0,0,0.0,0.0
013186,Pognana Lario,683,5.0749,2019,0,0,0,0.0,0.0
013187,Ponna,231,5.8112,2019,0,0,0,0.0,0.0
013188,Ponte Lambro,4270,3.3802,2019,2,2,0,4.68,0.59
013189,Porlezza,4847,18.6399,2019,16,15,1,33.01,0.86
013192,Proserpio,908,2.2991,2019,2,3,0,22.03,0.87
013193,Pusiano,1366,3.2026,2019,4,4,0,29.28,1.25
013195,Rezzago,303,4.0752,2019,0,0,0,0.0,0.0
013197,Rodero,1258,2.5208,2019,2,2,0,15.9,0.79
013199,Ronago,1646,2.0864,2019,0,0,0,0.0,0.0
013201,Rovellasca,7971,3.5679,2019,13,19,0,16.31,3.64
013202,Rovello Porro,6217,5.5316,2019,8,10,0,12.87,1.45
013203,Sala Comacina,481,4.7342,2019,2,4,0,41.58,0.42
013204,San Bartolomeo Val Cavargna,980,10.5076,2019,0,0,0,0.0,0.0
013206,San Fermo della Battaglia,7774,5.7797,2019,7,10,0,9.0,1.21
013207,San Nazzaro Val Cavargna,281,12.993,2019,0,0,0,0.0,0.0
013211,Schignano,871,10.1171,2019,3,3,0,34.44,0.3
013212,Senna Comasco,3157,2.7868,2019,5,8,0,15.84,1.79
013216,Sorico,1235,24.437,2019,6,9,0,48.58,0.25
013217,Sormano,632,10.7425,2019,0,0,0,0.0,0.0
013218,Stazzona,613,7.2943,2019,1,1,0,16.31,0.14
013222,Tavernerio,5740,11.8815,2019,12,16,0,20.91,1.01
013223,Torno,1123,7.5288,2019,1,3,0,8.9,0.13
013226,Trezzone,234,3.9091,2019,0,0,0,0.0,0.0
013227,Turate,9481,10.2824,2019,29,41,1,30.59,2.82
013228,Uggiate-Trevano,4952,5.7844,2019,13,17,0,26.25,2.25
013229,Valbrona,2606,13.6474,2019,4,7,1,15.35,0.29
013232,Valmorea,2629,3.132,2019,1,1,0,3.8,0.32
013233,Val Rezzo,164,6.6115,2019,0,0,0,0.0,0.0
013234,Valsolda,1453,31.7405,2019,5,7,0,34.41,0.16
013236,Veleso,201,5.8606,2019,0,0,0,0.0,0.0
013238,Veniano,3070,3.1517,2019,8,12,0,26.06,2.54
013239,Vercana,750,15.0078,2019,3,4,0,40.0,0.2
013242,Vertemate con Minoprio,4145,5.7469,2019,11,14,1,26.54,1.91
013245,Villa Guardia,7933,7.8577,2019,21,28,1,26.47,2.67
013246,Zelbio,186,4.5952,2019,0,0,0,0.0,0.0
013248,San Siro,1718,18.7866,2019,5,7,0,29.1,0.27
013249,Gravedona ed Uniti,4080,39.852,2019,9,20,0,22.06,0.23
013250,Bellagio,3611,29.0589,2019,9,11,0,24.92,0.31
013251,Colverde,5403,8.5814,2019,2,2,0,3.7,0.23
013252,Tremezzina,5046,29.4097,2019,16,23,0,31.71,0.54
013253,Alta Valle Intelvi,2973,24.9508,2019,0,0,0,0.0,0.0
013254,Centro Valle Intelvi,3554,19.6566,2019,4,4,0,11.25,0.2
013255,Solbiate con Cagno,4642,7.6232,2019,4,8,0,8.62,0.52
014001,Albaredo per San Marco,288,18.9604,2019,3,3,0,104.17,0.16
014002,Albosaggia,3021,34.3464,2019,7,10,0,23.17,0.2
014003,Andalo Valtellino,585,6.775,2019,1,1,0,17.09,0.15
014004,Aprica,1496,20.3652,2019,4,4,0,26.74,0.2
014005,Ardenno,3213,17.1442,2019,6,7,2,18.67,0.35
014006,Bema,119,19.2215,2019,0,0,0,0.0,0.0
014007,Berbenno di Valtellina,4045,35.5949,2019,11,22,0,27.19,0.31
014008,Bianzone,1273,17.1065,2019,2,3,0,15.71,0.12
014009,Bormio,4074,41.4364,2019,12,16,0,29.46,0.29
014010,Buglio in Monte,1961,27.707,2019,0,0,0,0.0,0.0
014011,Caiolo,1056,32.9723,2019,2,3,0,18.94,0.06
014012,Campodolcino,922,48.4884,2019,2,3,0,21.69,0.04
014013,Caspoggio,1345,7.3122,2019,0,0,0,0.0,0.0
014014,Castello dell'Acqua,606,14.07,2019,1,1,0,16.5,0.07
014015,Castione Andevenno,1548,17.0329,2019,10,27,0,64.6,0.59
014016,Cedrasco,435,14.4204,2019,0,0,0,0.0,0.0
014017,Cercino,792,5.6946,2019,1,1,0,12.63,0.18
014018,Chiavenna,7144,10.7742,2019,13,21,0,18.2,1.21
014019,Chiesa in Valmalenco,2370,107.5975,2019,5,6,0,21.1,0.05
014020,Chiuro,2439,51.7567,2019,8,12,0,32.8,0.15
014021,Cino,333,5.0707,2019,0,0,0,0.0,0.0
014022,Civo,1124,25.1361,2019,1,1,0,8.9,0.04
014023,Colorina,1353,17.8352,2019,3,6,0,22.17,0.17
014024,Cosio Valtellino,5409,23.9902,2019,15,29,0,27.73,0.63
014025,Dazio,471,3.7335,2019,0,0,0,0.0,0.0
014026,Delebio,3286,22.438,2019,9,15,0,27.39,0.4
014027,Dubino,3702,13.2392,2019,8,9,0,21.61,0.6
014028,Faedo Valtellino,534,4.799,2019,0,0,0,0.0,0.0
014029,Forcola,770,15.8975,2019,7,18,0,90.91,0.44
014030,Fusine,552,37.595,2019,1,1,0,18.12,0.03
014031,Gerola Alta,159,37.4263,2019,0,0,0,0.0,0.0
014032,Gordona,1938,62.7928,2019,2,4,0,10.32,0.03
014033,Grosio,4412,126.9158,2019,8,10,0,18.13,0.06
014034,Grosotto,1635,53.1233,2019,4,6,0,24.46,0.08
014035,Madesimo,545,85.6544,2019,1,8,0,18.35,0.01
014036,Lanzada,1281,117.165,2019,0,0,0,0.0,0.0
014037,Livigno,6887,227.2927,2019,15,18,0,21.78,0.07
014038,Lovero,633,13.4606,2019,0,0,0,0.0,0.0
014039,Mantello,752,3.7844,2019,2,3,0,26.6,0.53
014040,Mazzo di Valtellina,1017,15.3245,2019,2,3,0,19.67,0.13
014041,Mello,937,11.4294,2019,3,5,0,32.02,0.26
014043,Mese,1799,4.1455,2019,0,0,0,0.0,0.0
014044,Montagna in Valtellina,2945,44.9738,2019,8,12,0,27.16,0.18
014045,Morbegno,12237,14.816,2019,31,36,1,25.33,2.09
014046,Novate Mezzola,1872,99.7437,2019,0,0,0,0.0,0.0
014047,Pedesina,36,6.2997,2019,0,0,0,0.0,0.0
014048,Piantedo,1427,6.8047,2019,1,3,0,7.01,0.15
014049,Piateda,2083,70.7998,2019,7,10,0,33.61,0.1
014050,Piuro,1894,84.2534,2019,3,6,0,15.84,0.04
014051,Poggiridenti,1829,2.8988,2019,3,5,0,16.4,1.03
014052,Ponte in Valtellina,2258,67.7265,2019,2,3,0,8.86,0.03
014053,Postalesio,644,10.5844,2019,3,4,0,46.58,0.28
014054,Prata Camportaccio,2886,27.9382,2019,11,16,0,38.12,0.39
014055,Rasura,290,6.0003,2019,0,0,0,0.0,0.0
014056,Rogolo,541,12.8248,2019,4,4,0,73.94,0.31
014057,Samolaco,2834,45.7953,2019,7,11,0,24.7,0.15
014058,San Giacomo Filippo,360,61.8501,2019,2,2,0,55.56,0.03
014059,Sernio,489,9.5233,2019,1,1,0,20.45,0.11
014060,Sondalo,3970,95.4525,2019,7,9,0,17.63,0.07
014061,Sondrio,21202,20.8748,2019,59,77,1,27.83,2.83
014062,Spriana,80,7.6849,2019,0,0,0,0.0,0.0
014063,Talamona,4638,21.0512,2019,11,21,0,23.72,0.52
014064,Tartano,196,47.2736,2019,0,0,0,0.0,0.0
014065,Teglio,4445,115.3175,2019,11,20,0,24.75,0.1
014066,Tirano,8829,32.3745,2019,18,20,1,20.39,0.56
014067,Torre di Santa Maria,756,44.2368,2019,4,6,1,52.91,0.09
014068,Tovo di Sant'Agata,648,11.1463,2019,2,5,0,30.86,0.18
014069,Traona,2828,6.3664,2019,6,10,0,21.22,0.94
014070,Tresivio,2007,15.0134,2019,5,7,0,24.91,0.33
014071,Valdidentro,4153,226.7227,2019,23,40,0,55.38,0.1
014072,Valdisotto,3607,89.5706,2019,6,6,0,16.63,0.07
014073,Valfurva,2525,214.9861,2019,2,3,0,7.92,0.01
014074,Val Masino,865,116.7085,2019,2,5,0,23.12,0.02
014075,Verceia,1061,11.3774,2019,5,9,0,47.13,0.44
014076,Vervio,209,12.4053,2019,0,0,0,0.0,0.0
014077,Villa di Chiavenna,968,32.5223,2019,3,4,0,30.99,0.09
014078,Villa di Tirano,2925,24.7393,2019,11,21,0,37.61,0.44
015002,Abbiategrasso,32476,47.7776,2019,99,124,0,30.48,2.07
015005,Albairate,4670,14.9817,2019,16,23,1,34.26,1.07
015007,Arconate,6686,8.421,2019,9,9,0,13.46,1.07
015009,Arese,19463,6.5763,2019,68,103,3,34.94,10.34
015010,Arluno,12196,12.3585,2019,30,51,0,24.6,2.43
015011,Assago,9260,8.0523,2019,80,114,0,86.39,9.94
015012,Bareggio,17253,11.3842,2019,43,53,2,24.92,3.78
015014,Basiano,3665,4.5856,2019,10,14,0,27.29,2.18
015015,Basiglio,7933,8.4922,2019,11,12,0,13.87,1.3
015016,Bellinzago Lombardo,3797,4.5903,2019,9,17,0,23.7,1.96
015019,Bernate Ticino,3018,12.1619,2019,3,12,0,9.94,0.25
015022,Besate,2045,12.7426,2019,0,0,0,0.0,0.0
015024,Binasco,7199,3.8715,2019,20,26,0,27.78,5.17
015026,Boffalora sopra Ticino,4073,7.6536,2019,7,11,0,17.19,0.91
015027,Bollate,36239,13.1096,2019,102,128,1,28.15,7.78
015032,Bresso,26172,3.3824,2019,51,61,0,19.49,15.08
015035,Bubbiano,2438,2.949,2019,1,1,0,4.1,0.34
015036,Buccinasco,27015,12.0056,2019,68,99,0,25.17,5.66
015038,Buscate,4553,7.8322,2019,5,9,0,10.98,0.64
015040,Bussero,8380,4.5863,2019,2,2,0,2.39,0.44
015041,Busto Garolfo,13991,12.9872,2019,33,37,0,23.59,2.54
015042,Calvignasco,1240,1.7272,2019,1,1,0,8.06,0.58
015044,Cambiago,7113,7.1802,2019,10,15,0,14.06,1.39
015046,Canegrate,12466,5.2538,2019,25,36,0,20.05,4.76
015050,Carpiano,4153,17.2436,2019,11,11,1,26.49,0.64
015051,Carugate,15581,5.386,2019,37,44,1,23.75,6.87
015055,Casarile,4025,7.3249,2019,9,13,0,22.36,1.23
015058,Casorezzo,5513,6.5951,2019,2,2,0,3.63,0.3
015059,Cassano d'Adda,19151,18.601,2019,34,46,1,17.75,1.83
015060,Cassina de' Pecchi,13920,7.2095,2019,8,22,0,5.75,1.11
015061,Cassinetta di Lugagnano,1853,3.3175,2019,0,0,0,0.0,0.0
015062,Castano Primo,10980,19.1729,2019,35,41,1,31.88,1.83
015070,Cernusco sul Naviglio,35012,13.2206,2019,73,104,2,20.85,5.52
015071,Cerro al Lambro,5093,9.9631,2019,8,17,0,15.71,0.8
015072,Cerro Maggiore,15021,10.1212,2019,47,69,0,31.29,4.64
015074,Cesano Boscone,23686,3.9388,2019,66,84,0,27.86,16.76
015076,Cesate,14276,5.7681,2019,25,27,0,17.51,4.33
015077,Cinisello Balsamo,74636,12.7241,2019,332,449,3,44.48,26.09
015078,Cisliano,4929,14.6764,2019,8,14,0,16.23,0.55
015081,Cologno Monzese,47208,8.4021,2019,153,205,1,32.41,18.21
015082,Colturano,2009,4.1644,2019,9,11,1,44.8,2.16
015085,Corbetta,18600,18.6867,2019,32,46,0,17.2,1.71
015086,Cormano,20317,4.4734,2019,109,158,0,53.65,24.37
015087,Cornaredo,20590,11.0674,2019,52,69,1,25.25,4.7
015093,Corsico,34601,5.3556,2019,131,164,4,37.86,24.46
015096,Cuggiono,8194,14.9253,2019,19,21,0,23.19,1.27
015097,Cusago,4315,11.4585,2019,8,14,1,18.54,0.7
015098,Cusano Milanino,18787,3.0817,2019,55,63,1,29.28,17.85
015099,Dairago,6332,5.6355,2019,4,7,0,6.32,0.71
015101,Dresano,3006,3.479,2019,7,8,1,23.29,2.01
015103,Gaggiano,9225,26.2559,2019,49,78,2,53.12,1.87
015105,Garbagnate Milanese,26771,8.9131,2019,70,89,3,26.15,7.85
015106,Gessate,8842,7.7593,2019,26,38,0,29.41,3.35
015108,Gorgonzola,20899,10.5801,2019,51,68,2,24.4,4.82
015110,Grezzago,3067,2.4595,2019,10,16,0,32.61,4.07
015112,Gudo Visconti,1614,6.1012,2019,5,7,0,30.98,0.82
015113,Inveruno,8525,12.1348,2019,31,49,1,36.36,2.55
015114,Inzago,11255,12.2054,2019,23,36,3,20.44,1.88
015115,Lacchiarella,9060,24.0401,2019,23,34,0,25.39,0.96
015116,Lainate,26137,12.8701,2019,101,131,0,38.64,7.85
015118,Legnano,59855,17.697,2019,327,446,0,54.63,18.48
015122,Liscate,4042,9.4068,2019,8,14,0,19.79,0.85
015125,Locate di Triulzi,10290,12.6103,2019,30,53,1,29.15,2.38
015130,Magenta,24107,21.992,2019,91,108,1,37.75,4.14
015131,Magnago,9268,11.23,2019,19,29,1,20.5,1.69
015134,Marcallo con Casone,6134,8.2083,2019,8,15,1,13.04,0.97
015136,Masate,3580,4.3852,2019,13,18,0,36.31,2.96
015139,Mediglia,12220,21.9547,2019,21,37,0,17.18,0.96
015140,Melegnano,18011,4.9985,2019,48,68,0,26.65,9.6
015142,Melzo,18566,9.8204,2019,38,42,1,20.47,3.87
015144,Mesero,4199,5.6397,2019,2,5,0,4.76,0.35
